E_unit	user	P59	31.50467732	-109.01503	3487241.322	688510.17	11-MAY-15 12:33:03PM	1700.444824
E_unit	user	P60	31.50470808	-109.0149838	3487244.811	688514.495	11-MAY-15 12:34:04PM	1702.848145
E_unit	user	P61	31.50440256	-109.0152832	3487210.425	688486.6696	11-MAY-15 12:35:14PM	1701.406006
E_unit	user	P62-4	31.50439896	-109.0154091	3487209.809	688474.7184	11-MAY-15 12:36:43PM	1701.886719
E_unit	user	P63	31.5042547	-109.0155103	3487193.642	688465.3904	11-MAY-15 12:38:50PM	1702.607666
E_unit	user	P64	31.50397073	-109.015919	3487161.456	688427.1394	11-MAY-15 12:40:33PM	1703.809326
E_unit	user	P01-9	31.50759808	-109.0102255	3487573.405	688960.6504	11-MAY-15 9:55:18AM	1684.82373
E_unit	user	P02	31.50747922	-109.0103273	3487560.052	688951.2165	11-MAY-15 9:57:08AM	1686.265625
E_unit	user	P03-4	31.50743823	-109.0103376	3487555.491	688950.3198	11-MAY-15 9:58:10AM	1686.025146
E_unit	user	P04	31.50744217	-109.0103213	3487555.956	688951.8643	11-MAY-15 9:59:16AM	1685.784912
E_unit	user	whiptail	31.46902506	-109.0109885	3483295.726	688965.7425	12-MAY-15 1:41:58PM	1705.010986
E_unit	user	Fence Cut	31.47929482	-109.0212202	3484416.688	687972.978	12-MAY-15 11:28:29AM	1804.026123
E_unit	user	M 8M	31.4769131	-109.0203179	3484154.189	688063.4656	12-MAY-15 11:51:34AM	1733.850342
E_unit	user	S 1M	31.47695602	-109.0205186	3484158.602	688044.3141	12-MAY-15 11:54:53AM	1733.850342
E_unit	user	M 2M	31.47689282	-109.0206537	3484151.364	688031.6026	12-MAY-15 11:56:33AM	1734.571289
E_unit	user	T1142 L	31.47692308	-109.0198279	3484156.135	688110.0109	12-MAY-15 12:07:29PM	1730.005127
E_unit	user	M 4M	31.4769375	-109.019763	3484157.845	688116.1461	12-MAY-15 12:14:15PM	1730.48584
E_unit	user	L 16M	31.47693548	-109.0197461	3484157.65	688117.7509	12-MAY-15 12:15:41PM	1729.764893
E_unit	user	L 18M	31.47707965	-109.019294	3484174.409	688160.4198	12-MAY-15 12:17:31PM	1730.966553
E_unit	user	71	31.47703338	-109.0190793	3484169.648	688180.9081	12-MAY-15 12:19:31PM	1731.206787
E_unit	user	M 10M	31.47703707	-109.0190782	3484170.059	688181.0122	12-MAY-15 12:19:39PM	1731.6875
E_unit	user	T2003.3	31.47692082	-109.0194868	3484156.469	688142.4207	12-MAY-15 12:42:10PM	1733.610107
E_unit	user	T2167	31.47692224	-109.0194544	3484156.683	688145.492	12-MAY-15 12:42:59PM	1733.850342
E_unit	user	S 2M	31.4772799	-109.0183345	3484198.256	688251.1819	12-MAY-15 12:47:36PM	1730.726074
E_unit	user	Pc 5S3M	31.47736447	-109.0183603	3484207.587	688248.5597	12-MAY-15 12:50:59PM	1729.28418
E_unit	user	S 3M	31.477615	-109.017908	3484236.139	688291.039	12-MAY-15 12:56:23PM	1729.524414
E_unit	user	81	31.47759916	-109.0179257	3484234.353	688289.3903	12-MAY-15 12:56:57PM	1729.28418
E_unit	user	M 3M	31.47758776	-109.0179202	3484233.098	688289.9308	12-MAY-15 12:58:01PM	1729.28418
E_unit	user	Cont D 2W	31.46921952	-109.0105908	3483317.97	689003.1437	12-MAY-15 2:13:12PM	1699.964111
E_unit	user	T2039	31.46895365	-109.0105803	3483288.512	689004.6738	12-MAY-15 2:20:24PM	1695.638184
E_unit	user	T279	31.46927694	-109.0108065	3483323.964	688982.5353	12-MAY-15 2:26:13PM	1695.397949
E_unit	user	T1162	31.46972026	-109.0112772	3483372.301	688936.9151	12-MAY-15 2:36:32PM	1698.281738
E_unit	user	M 3 8M	31.47069264	-109.0123494	3483478.257	688833.087	12-MAY-15 3:06:50PM	1697.560791
E_unit	user	PcS4M3	31.47079809	-109.0123033	3483490.026	688837.2477	12-MAY-15 3:09:43PM	1697.080322
E_unit	user	Cont U 2M	31.47039651	-109.011771	3483446.423	688888.6371	12-MAY-15 3:15:15PM	1694.917236
E_unit	user	S 2 1M	31.47113093	-109.0125337	3483526.53	688814.6928	12-MAY-15 3:23:42PM	1696.839844
E_unit	user	L 4 16M	31.47267228	-109.0129577	3483696.68	688771.3054	12-MAY-15 3:31:49PM	1699.964111
E_unit	user	M 4 2M	31.47333085	-109.0131093	3483769.43	688755.5756	12-MAY-15 3:37:54PM	1698.281738
E_unit	user	M 5 7M	31.47712357	-109.0134569	3484189.309	688714.9407	12-MAY-15 4:33:17PM	1706.212646
E_unit	user	Pc S1L1	31.47751392	-109.0138241	3484231.952	688679.259	12-MAY-15 4:36:25PM	1706.693359
E_unit	user	T2034	31.47748668	-109.0138765	3484228.841	688674.3363	12-MAY-15 4:43:44PM	1709.817383
E_unit	user	91	31.47777108	-109.0140417	3484260.087	688658.0685	12-MAY-15 4:53:08PM	1711.259521
E_unit	user	L 5 30M	31.47779253	-109.0140365	3484262.475	688658.5271	12-MAY-15 4:53:13PM	1711.259521
E_unit	user	S 5 1M	31.47787979	-109.0145535	3484271.259	688609.2308	12-MAY-15 4:58:42PM	1716.306641
E_unit	user	Cont 2 d 3W	31.47802622	-109.0152609	3484286.276	688541.7219	12-MAY-15 5:03:03PM	1716.066162
E_unit	user	Cont 2 U 1M	31.4779367	-109.0158135	3484275.402	688489.3956	12-MAY-15 5:06:13PM	1716.066162
E_unit	user	Pc S4	31.47763588	-109.0167711	3484240.406	688399.0194	12-MAY-15 5:10:52PM	1720.151855
E_unit	user	watr Stp	31.48029587	-109.0175407	3484533.981	688320.5646	12-MAY-15 5:42:43PM	1729.043701
E_unit	user	WS1	31.50963957	-109.0102584	3487799.677	688953.4121	14-MAY-15 1:50:24PM	1730.966553
E_unit	user	O 1	31.51055479	-109.0113565	3487899.249	688847.2712	14-MAY-15 2:11:45PM	1793.45166
E_unit	user	Horned Lizard	31.48958042	-108.9455872	3485689.141	695137.6641	16-MAY-15 10:15:04AM	1636.757813
E_unit	user	M 12m2	31.48466016	-108.9480649	3485139.243	694912.4847	16-MAY-15 10:53:51AM	1638.199951
E_unit	user	Cont U	31.48559382	-108.9476111	3485243.561	694953.6694	16-MAY-15 11:38:23AM	1638.680664
E_unit	user	Cont D 1m	31.48562232	-108.9474818	3485246.951	694965.8898	16-MAY-15 11:39:17AM	1636.517578
E_unit	user	Cont2 U	31.48566725	-108.9474639	3485251.963	694967.4928	16-MAY-15 11:40:11AM	1633.393311
E_unit	user	Snake	31.48572743	-108.9475085	3485258.556	694963.1314	16-MAY-15 11:43:00AM	1636.036865
